"area","transect","tree","common_name","scientific_name","family_name","WSD_09","DBH_09","BA_09","AGB_09","area_sampled_09","BA_AS_09","AGB_AS_09","type_09","canopy_09","light_09","dead_09","class_09","X_09","Y_09","Hcom_09","Htot_09","RN_09","RS_09","RE_09","RW_09","WSD_11","DBH_11","BA_11","AGB_11","area_sampled_11","BA_AS_11","AGB_AS_11","type_11","canopy_11","light_11","dead_11","class_11","X_11","Y_11","Hcom_11","Htot_11","RN_11","RS_11","RE_11","RW_11","VOL","total.area","transect.area"
"DUC_A01","T02","1317","Abiu Cutite","Pouteria macrophilla","Sapotaceae",0.74,33.9,0.090258742,1.03800173,0.339,0.266249977,3.061952005,"O","C",1,"A",NA,1,466.7,17.15,23.98,3,4.15,3.95,4,0.74,34,0.090792028,"1.028024165",0.34,0.267035376,"3.023600484","O","S",1,"A",NA,1,466.7,19.92,23.61,2.5,1.8,2,1.9,1.12502060368574,50,1000
"DUC_A01","T02","1318","Matamata Vermelho","Eschweilera grandifolia","Lecythidaceae",0.88,23.7,0.044115029,0.341913779,0.237,0.186139365,1.442674174,"O","C",2,"A",NA,2.2,471.6,10.11,13.59,0.9,1.96,2.5,2.65,0.88,24.4,0.046759465,"0.461345417",0.244,0.191637152,"1.890759904","O","S",1,"A",NA,2.2,471.6,14.1,17.3,2.1,1.8,1.6,2.3,0.544520572442751,50,1000
"DUC_A01","T02","1319","NI","NI","NI",0.7,67,0.352565236,1.057633777,0.67,0.526216769,1.578557877,"O","S",NA,"D",2,5.2,472,NA,8.12,NA,NA,NA,NA,0.7,67,0.352565236,"1.035206151",0.67,0.526216769,"1.545083808","O",NA,NA,"D",2,5.2,472,NA,7.91,NA,NA,NA,NA,4.96008824023153,50,1000
"DUC_A01","T02","1320","NI","NI","NI",0.45,32.7,0.08398184,0.07849925,0.327,0.256825199,0.240058868,"O","S",NA,"D",4,2.5,473.8,NA,3.35,NA,NA,NA,NA,0.45,32.7,0.08398184,"0.060164432",0.327,0.256825199,"0.18398909","O",NA,NA,"D",4,2.5,473.8,NA,2.42,NA,NA,NA,NA,1.03306887461133,50,1000
"DUC_A01","T02","1321","Carapanauba","Aspidosperma nitidum","Apocynaceae",0.76,17.5,0.024052819,0.224500176,0.175,0.137444679,1.28285815,"O","C",2,"A",NA,1.1,475,10.26,18.95,1.86,2.3,1.63,2.34,0.76,17.7,0.024605739,"0.199362655",0.177,0.139015475,"1.126342686","O","S",1,"A",NA,1.1,475,14.4,16.45,1.2,1.3,1.5,0.8,0.269828419956085,50,1000
"DUC_A01","T02","1322","Fava","Parkia sp,","Fabaceae",0.45,8.7,0.005944679,0.013990793,0.087,0.06832964,0.160813715,"O","S",3,"A",NA,1,483.7,7.37,8.07,0.62,0.21,0.85,0.22,0.45,8.9,0.006221139,"0.016746036",0.089,0.069900437,"0.188157704","O","S",2,"A",NA,1,483.7,7.9,9.23,0.6,0.7,0.5,0.6,0.0599843187352537,50,1000
"DUC_A01","T02","1323","Matamata Branco","Eschweilera coriacea","Lecythidaceae",0.85,14.1,0.015614501,0.139516568,0.141,0.110741141,0.989479203,"O","S",3,"A",NA,0.5,492.8,6.8,16.22,1.7,3.5,2.65,2.76,0.85,14.7,0.016971669,"0.143789679",0.147,0.11545353,"0.978161079","O","S",3,"A",NA,0.5,492.8,12.68,15.38,2.5,2,2.8,2.3,0.179754636660281,50,1000
"DUC_A01","T02","1324","Breu Vermelho","Protium hebetatum","Burseraceae",0.58,5.9,0.002733971,0.009886097,0.059,0.046338492,0.167560968,"O","S",3,"A",NA,0.5,494,7.34,9.62,1.64,1.95,1.95,1.76,0.58,6.3,0.003117245,"0.011963345",0.063,0.049480084,"0.189894361","O","S",3,"A",NA,0.5,494,6.59,10.21,1.5,1.2,1.8,2,0.0281744378713253,50,1000
"DUC_A01","T02","1326","Tanimbuca Amarela","Buchenavia congesta","Combretaceae",0.71,19.2,0.028952918,0.341450061,0.192,0.150796447,1.778385734,"O","C",1,"A",NA,-0.3,497,15.27,25.63,4.8,1.85,5.2,4.45,0.71,19.2,0.028952918,"0.273772874",0.192,0.150796447,"1.425900384","O","S",3,"A",NA,-0.3,497,16.66,20.55,2.1,2.8,1.6,5,0.322370777762376,50,1000
"DUC_A01","T02","1328","Inga Vermelho","Inga alba","Fabaceae",0.59,35,0.096211275,1.294200961,0.35,0.274889357,3.69771703,"O","E",1,"A",NA,-2.1,487.7,29.47,35.18,5.6,4.2,4.7,4.7,0.59,36.2,0.102921717,"1.175498712",0.362,0.284314135,"3.247234011","O","E",1,"A",NA,-2.1,487.7,25.15,29.87,3.7,3,3.6,4,1.29037559201655,50,1000
"DUC_A01","T02","1329","NI","NI","NI",0.7,18.8,0.027759113,0.069326733,0.188,0.147654855,0.368759219,"O","S",NA,"D",2,-1,478.3,NA,6.49,NA,NA,NA,NA,0.7,18.8,0.027759113,"0.067398374",0.188,0.147654855,"0.358501992","O",NA,NA,"D",2,-1,478.3,NA,6.27,NA,NA,NA,NA,0.307863083565741,50,1000
"DUC_A01","T02","1330","Cacau","Theobroma glaucum","Malvaceae",0.53,10.7,0.008992024,0.051425136,0.107,0.084037603,0.480608744,"O","C",2,"A",NA,-0.8,476,15.11,16.65,2.5,1,2.04,0.64,0.53,10.9,0.009331316,"0.047083468",0.109,0.0856084,"0.431958422","O","S",2,"A",NA,-0.8,476,12.53,14.69,1.3,1,1.2,0.8,0.0934518276050405,50,1000
"DUC_A01","T02","1332","Paricarana","Dimorphandra macrostachya","Fabaceae",0.6,50,0.196349541,2.666142,0.5,0.392699082,5.332284,"O","C",2,"A",NA,-1.7,467.3,27.64,34.92,9.87,4.65,-6.5,12.54,0.6,50,0.196349541,"2.6042985",0.5,0.392699082,"5.208597","O","D",1,"A",NA,-1.7,467.3,29.73,34.11,9.6,4.2,2.6,8.2,2.61511395167468,50,1000
"DUC_A01","T02","1333","Breu","Protium hepytaphillum ","Burseraceae",0.63,8.6,0.005808805,0.036168049,0.086,0.067544242,0.420558705,"O","S",3,"A",NA,-0.6,465.5,8.58,15.25,3,2.44,2.5,1.9,0.63,9,0.006361725,"0.039740633",0.09,0.070685835,"0.44156259","O","S",3,"A",NA,-0.6,465.5,8.38,15.3,2.6,1.6,2,1.8,0.0614682629570003,50,1000
"DUC_A01","T02","1335","Andirobarana","Guarea guidonia","Meliaceae",0.55,8.6,0.005808805,0.034039188,0.086,0.067544242,0.395804508,"O","S",3,"A",NA,-0.9,461.4,9.5,16.44,3.84,1.05,2.1,1.65,0.55,8.7,0.005944679,"0.033076678",0.087,0.06832964,"0.380191697","O","S",3,"A",NA,-0.9,461.4,11.08,15.61,1.5,1,0.8,1.5,0.0570753775039451,50,1000
"DUC_A01","T02","1336","Matamata Branco","Eschweilera coriacea","Lecythidaceae",0.85,54.6,0.234139759,4.522034852,0.546,0.428827397,8.282115114,"O","E",1,"A",NA,-1.3,452.3,23.66,35.06,5.8,8.9,7.6,6.65,0.85,54,0.229022104,"4.457258944",0.54,0.424115008,"8.25418323","O","D",1,"A",NA,-1.3,452.3,27.17,35.33,5,6.8,3.6,6.4,3.09452350340408,50,1000
"DUC_A01","T02","1338","Taxirana","Stryphnodendron paniculatum","Fabaceae",0.65,28.7,0.064692461,0.824911491,0.287,0.225409273,2.874256067,"O","E",1,"A",NA,-0.6,442.6,26.56,30.27,5,2.1,0.6,7.9,0.65,29.7,0.069279187,"0.954315088",0.297,0.233263255,"3.213182115","O","D",1,"A",NA,-0.6,442.6,23.58,32.7,4.4,3,0.4,10.6,0.83699897520551,50,1000
"DUC_A01","T02","1339","NI","NI","NI",0.7,40.2,0.126923485,0.541867834,0.402,0.315730062,1.347929936,"O","S",NA,"D",2,-1.5,440.5,NA,12.5,NA,NA,NA,NA,0.7,40.2,0.126923485,"0.55389465",0.402,0.315730062,"1.377847389","O",NA,NA,"D",2,-1.5,440.5,NA,12.84,NA,NA,NA,NA,1.62281961274448,50,1000
"DUC_A01","T02","1340","Itauba","Mezilaurus itauba","Lauraceae",0.72,22.4,0.039408138,0.469826187,0.224,0.175929189,2.097438336,"O","C",3,"A",NA,-1.2,438.7,19.2,25.55,3.3,3.3,2.9,2.37,0.72,22.8,0.040828138,"0.484278868",0.228,0.179070781,"2.124030125","O","S",3,"A",NA,-1.2,438.7,18.51,25.42,2.6,2.7,2.7,3,0.469452310528385,50,1000
"DUC_A01","T02","1342","Andirobarana","Guarea guidonia","Meliaceae",0.55,15.1,0.017907864,0.111002804,0.151,0.118595123,0.735117906,"O","S",2,"A",NA,-0.3,435.4,13.15,17.39,1.95,1.7,3.05,3.82,0.55,15.3,0.018385386,"0.114028282",0.153,0.120165919,"0.74528289","O","S",2,"A",NA,-0.3,435.4,9.91,17.4,2.4,2.2,4.3,3.2,0.196191444267878,50,1000
"DUC_A01","T02","1344","Guajara","Pouteria sp,","Sapotaceae",0.78,61.5,0.29705722,6.191215934,0.615,0.48301987,10.06701778,"O","E",1,"A",NA,-2.2,435.9,24.76,41.23,7.7,5.33,7.32,4,0.78,59.6,0.278985994,"4.730074301",0.596,0.468097305,"7.936366277","O","D",1,"A",NA,-2.2,435.9,26.34,33.54,3.6,6.2,4.5,4.8,3.83989319661915,50,1000
"DUC_A01","T02","1345","Iperana","Eperua bijuga","Fabaceae",0.73,5.9,0.002733971,0.016711182,0.059,0.046338492,0.28324038,"O","S",2,"A",NA,-0.6,435.6,9.58,12.92,-1.45,4.1,0.77,2.2,0.73,6,0.002827433,"0.011249653",0.06,0.04712389,"0.187494222","O","S",3,"A",NA,-0.6,435.6,5.17,8.41,-2.2,4.6,1,2.5,0.0253227478268115,50,1000
"DUC_A01","T02","1346","Iperana","Eperua bijuga","Fabaceae",0.73,38.8,0.118236981,1.471159776,0.388,0.304734487,3.791648908,"O","C",2,"A",NA,-2.3,422.6,17.48,26.3,2.3,8.8,9.3,3.9,0.73,39.3,0.121303961,"1.68263419",0.393,0.308661478,"4.281511933","O","S",2,"A",NA,-2.3,422.6,24.91,29.32,1.7,8,6.9,2,1.544410637678,50,1000
"DUC_A01","T02","1347","Andirobarana","Guarea guidonia","Meliaceae",0.55,9.7,0.007389811,0.04359352,0.097,0.076183622,0.449417733,"O","S",3,"A",NA,-0.7,422.2,13.7,16.55,2.3,2.5,1.7,2.6,0.55,10,0.007853982,"0.04630373",0.1,0.078539816,"0.4630373","O","S",2,"A",NA,-0.7,422.2,12.45,16.54,1.4,1.4,1.2,1.8,0.0773980439475332,50,1000
"DUC_A01","T02","1348","Carapanauba","Aspidosperma nitidum","Apocynaceae",0.76,38.2,0.114608442,1.56533743,0.382,0.300022098,4.097741962,"O","C",1,"A",NA,-1.4,415.8,19.46,27.73,4,4.5,3.6,3.8,0.76,38.5,0.116415643,"1.696671633",0.385,0.302378293,"4.406939306","O","S",2,"A",NA,-1.4,415.8,23.54,29.59,3.4,3.2,3.3,4,1.47647958055684,50,1000
"DUC_A01","T02","1349","NI","NI","NI",0.64,27.7,0.060262816,0.697617122,0.277,0.217555291,2.518473363,"O","C",2,"A",NA,-1.2,412.9,20.79,27.91,0.6,5.4,1.75,4.75,0.64,28,0.061575216,"0.889799107",0.28,0.219911486,"3.177853952","O","S",2,"A",NA,-1.2,412.9,29.47,34.84,1,3.6,1.3,3,0.735761466670581,50,1000
"DUC_A01","T02","1350","Breu","Protium hepytaphillum ","Burseraceae",0.63,10.4,0.008494867,0.050291317,0.104,0.081681409,0.48357036,"O","S",2,"A",NA,-0.5,402.8,11.58,14.5,2.35,2.25,1.45,2.8,0.63,11,0.009503318,"0.07216999",0.11,0.086393798,"0.65609082","O","S",2,"A",NA,-0.5,402.8,15.38,18.6,1.3,2,2.3,2.8,0.0953372220221369,50,1000
"DUC_A01","T02","1351","Marupa","Simarouba amara","Simaroubaceae",0.38,19.1,0.02865211,0.131032799,0.191,0.150011049,0.686035595,"O","S",2,"A",NA,-1.5,398.6,12.94,18.57,4.1,1.2,3,2.05,0.38,19.5,0.029864765,"0.135107593",0.195,0.153152642,"0.692859453","O","S",2,"A",NA,-1.5,398.6,14.27,18.37,2.4,2,2.2,1.9,0.333489884800347,50,1000
"DUC_A01","T02","1352","NI","NI","NI",0.64,35.9,0.101222901,0.786785305,0.359,0.281957941,2.191602522,"O","C",NA,"A",NA,-0.8,395.9,NA,18.74,NA,NA,NA,NA,0.6,35.9,0.101222901,"0.565342631",0.359,0.281957941,"1.574770561","O",NA,NA,"D",1,-0.8,395.9,NA,19.37,NA,NA,NA,NA,1.26710168777895,50,1000
"DUC_A01","T02","1353","Pau Branco","Rinorea racemosa","Violaceae",0.68,5.9,0.002733971,0.01063877,0.059,0.046338492,0.180318136,"O","S",3,"A",NA,-0.1,378,2.74,8.83,1.7,2.6,2.4,2.7,0.68,6.1,0.002922467,"0.012544268",0.061,0.047909288,"0.205643737","O","S",3,"A",NA,-0.1,378,2.96,9.74,1.7,2.3,2.3,1.5,0.0262549718908282,50,1000
"DUC_A01","T02","1355","Andirobarana","Guarea guidonia","Meliaceae",0.55,21.8,0.037325262,0.285245131,0.218,0.1712168,1.308463904,"O","C",3,"A",NA,-2.2,374.1,12.88,21.44,4.63,5.27,5.1,2.05,0.55,21.8,0.037325262,"0.310523384",0.218,0.1712168,"1.424419194","O","S",3,"A",NA,-2.2,374.1,20.53,23.34,3.3,2.9,3.4,1.7,0.425587796710814,50,1000
"DUC_A01","T02","1356","Pau Branco","Rinorea racemosa","Violaceae",0.68,5.3,0.002206183,0.007816899,0.053,0.041626103,0.147488654,"O","S",2,"A",NA,-0.5,374.1,3.77,8.04,1.36,2.8,2.48,1.3,0.68,5.7,0.002551759,"0.009299978",0.057,0.044767695,"0.163157507","O","S",3,"A",NA,-0.5,374.1,3.9,8.27,1.2,2.7,1.7,1.9,0.0226354298455876,50,1000
"DUC_A01","T02","1358","Jatereu","Lecythis idatimon","Lecythidaceae",0.82,15.6,0.01911345,0.221430441,0.156,0.122522113,1.419425904,"O","C",2,"A",NA,-0.2,368.7,20.45,21.8,2.04,0.9,2,3.25,0.82,15.7,0.019359279,"0.233537591",0.157,0.123307512,"1.487500582","O","S",2,"A",NA,-0.2,368.7,20.61,22.7,1.2,1,1,2.3,0.207584183720459,50,1000
"DUC_A01","T02","1360","Anani","Symphonia globulifera","Clusiaceae",0.6,12.6,0.012468981,0.09653424,0.126,0.098960169,0.766144764,"O","S",2,"A",NA,-0.2,365.7,13.93,19.91,3.5,4.55,2.55,3.4,0.6,13.2,0.013684778,"0.095889639",0.132,0.103672558,"0.726436656","O","S",2,"A",NA,-0.2,365.7,14.11,18.02,2.7,4.3,3.7,3.8,0.142051134168975,50,1000
"DUC_A01","T02","1362","NI","NI","NI",0.45,68.2,0.365307535,0.527421379,0.682,0.535641547,0.773345131,"O","S",NA,"D",4,-1,352.6,NA,5.7,NA,NA,NA,NA,0.45,68.2,0.365307535,"0.525149602",0.682,0.535641547,"0.770014078","O",NA,NA,"D",4,-1,352.6,NA,5.67,NA,NA,NA,NA,5.15645800927885,50,1000
"DUC_A01","T02","1363","Carapanauba","Aspidosperma nitidum","Apocynaceae",0.76,33.9,0.090258742,1.047828854,0.339,0.266249977,3.090940573,"O","C",1,"A",NA,-3.3,346.3,20.22,23.57,0.8,3.9,4.2,3.5,0.76,35.7,0.100098211,"0.978159044",0.357,0.280387144,"2.739941299","O","D",1,"A",NA,-3.3,346.3,17,19.84,1.4,3.2,2.2,1.9,1.25171341274996,50,1000
"DUC_A01","T02","1365","Matamata","Eschweilera parviflora","Lecythidaceae",0.89,20.9,0.034306977,0.354599702,0.209,0.164148216,1.696649293,"O","C",2,"A",NA,-1.3,339,9.26,17.92,5.97,5.8,5.3,5,0.89,21.5,0.03630503,"0.382371471",0.215,0.168860605,"1.778471959","O","S",2,"A",NA,-1.3,339,13.34,18.26,4.8,5,5.2,3.8,0.412882762585128,50,1000
"DUC_A01","T02","1366","Andirobarana","Guarea guidonia","Meliaceae",0.55,10.9,0.009331316,0.042474118,0.109,0.0856084,0.389670804,"O","S",3,"A",NA,-0.7,336,8.54,12.77,1.6,2.85,2.75,1.85,0.55,11,0.009503318,"0.037701706",0.11,0.086393798,"0.342742785","O","S",3,"A",NA,-0.7,336,8.01,11.13,1.4,2.7,3.5,1.7,0.0953372220221369,50,1000
"DUC_A01","T02","1367","Muirapiranga","Brosimum rubescens","Moraceae",0.83,45.1,0.159750772,2.192954538,0.451,0.354214572,4.862426914,"O","C",2,"A",NA,-2.7,329,18.56,25.52,6.8,9.3,5.3,7.25,0.83,45.4,0.161883128,"2.992864897",0.454,0.356570766,"6.592213431","O","D",2,"A",NA,-2.7,329,30.57,34.37,6.4,5,6.4,6.8,2.11747152254989,50,1000
"DUC_A01","T02","1368","Urucurana","Sloanea guianensis","Elaeocarpaceae",0.82,30.6,0.073541542,0.832051387,0.306,0.240331838,2.719122181,"O","C",1,"A",NA,-1.7,325,17.36,21.29,4.2,7.75,5.1,4.8,0.82,30.5,0.073061664,"1.139954099",0.305,0.23954644,"3.737554424","O","D",2,"A",NA,-1.7,325,24.54,29.36,3.7,4.3,3.5,5.5,0.887099205492516,50,1000
"DUC_A01","T02","1369","Breu","Protium hepytaphillum ","Burseraceae",0.63,12.5,0.012271846,0.082472316,0.125,0.09817477,0.659778525,"O","S",3,"A",NA,-0.4,302,8.94,16.46,2.4,2.35,2.2,2.1,0.63,12.8,0.012867964,"0.080541632",0.128,0.100530965,"0.629231501","O","S",2,"A",NA,-0.4,302,10.59,15.33,1.8,2.8,2.6,2.7,0.132805345706944,50,1000
"DUC_A01","T02","1371","Acariquara","Minquartia guianensis","Olacaceae",0.77,48.5,0.184745283,1.736892273,0.485,0.380918109,3.581221182,"O","E",1,"A",NA,-4.4,282.2,NA,18.84,2.2,1,1.1,0.8,0.77,51.5,0.208307228,"2.629925747",0.515,0.404480054,"5.106651935","O","E",1,"A",NA,-4.4,282.2,NA,25.3,2.2,1.4,1.6,1.8,2.78976555479175,50,1000
"DUC_A01","T02","1372","Matamata Branco","Eschweilera coriacea","Lecythidaceae",0.85,6.9,0.003739281,0.018456226,0.069,0.054192473,0.267481536,"O","S",3,"A",NA,-0.5,278.7,6.61,8.96,2.2,2.1,2.45,1.6,0.85,7.3,0.004185387,"0.023401757",0.073,0.057334066,"0.320572018","O","S",3,"A",NA,-0.5,278.7,7.93,10.15,2,1.9,3.2,1.8,0.0388861492253861,50,1000
"DUC_A01","T02","1373","Macucu","Licania heteromorpha","Chrysobalanaceae",0.82,8.8,0.006082123,0.052684709,0.088,0.069115038,0.598689872,"O","C",2,"A",NA,-0.8,278.2,11.87,16.3,1.79,1.47,2.4,1.7,0.82,9.8,0.007542964,"0.036958532",0.098,0.07696902,"0.377127873","O","E",1,"A",NA,-0.8,278.2,7.69,9.22,1.9,1.7,1.9,1.4,0.0740525454254769,50,1000
"DUC_A01","T02","1374","Murta","Strychnos subcordata","Loganiaceae",0.54,6.8,0.003631681,0.014120284,0.068,0.053407075,0.207651233,"O","S",3,"A",NA,-0.5,277,7.93,11.11,1.8,1.4,1.6,2.15,0.54,6.9,0.003739281,"0.013413237",0.069,0.054192473,"0.194394735","O","S",2,"A",NA,-0.5,277,5.49,10.25,1.6,1.1,1.5,2.3,0.0343769102297413,50,1000
"DUC_A01","T02","1376","Ata","Annona crassiflora","Annonaceae",0.41,7.8,0.004778362,0.013179174,0.078,0.061261057,0.168963772,"O","S",3,"A",NA,-0.1,273.4,6.78,10.38,1.6,2.1,2.2,1.65,0.41,7.6,0.00453646,"0.012367337",0.076,0.05969026,"0.162728114","O","S",2,"A",NA,-0.1,273.4,5.95,10.26,1.4,1.8,2,1.3,0.0424668456000013,50,1000
"DUC_A01","T02","1377","Casca Seca","Licania canescens","Chrysobalanaceae",0.88,18.5,0.026880252,0.353357929,0.185,0.14529866,1.91004286,"O","C",1,"A",NA,-0.3,272.9,18.77,23.05,2.95,3.73,4.1,1.38,0.88,19.2,0.028952918,"0.402235313",0.192,0.150796447,"2.09497559","O","D",2,"A",NA,-0.3,272.9,13.16,24.36,2.1,3.8,3.9,2.1,0.322370777762376,50,1000
"DUC_A01","T02","1379","Jatereu","Lecythis idatimon","Lecythidaceae",0.82,12.5,0.012271846,0.121822788,0.125,0.09817477,0.9745823,"O","S",3,"A",NA,-0.9,266.3,9.73,18.68,3,1.85,3.6,1.15,0.82,13.3,0.013892908,"0.104617603",0.133,0.104457956,"0.786598522","O","S",3,"A",NA,-0.9,266.3,6.74,14.17,3,2.2,2.4,1.6,0.144415426711457,50,1000
"DUC_A01","T02","1380","Grao De Guariba","Mayna odorata","Flacourtiaceae",0.62,12.2,0.011689866,0.053969595,0.122,0.095818576,0.442373732,"O","S",3,"A",NA,-1.6,263.4,7.87,11.49,0.78,1.2,3.5,3.6,0.62,12.2,0.011689866,"0.061860711",0.122,0.095818576,"0.507055009","O","S",3,"A",NA,-1.6,263.4,4.56,13.17,1.2,2.4,4.4,0.8,0.11956743839132,50,1000
"DUC_A01","T02","1382","Carapanauba","Aspidosperma nitidum","Apocynaceae",0.76,15.4,0.018626503,0.143210783,0.154,0.120951317,0.92994015,"O","C",2,"A",NA,-0.1,260.8,10.16,15.61,2.05,1.5,2.8,2.05,0.76,16,0.020106193,"0.157261292",0.16,0.125663706,"0.982883072","O","S",2,"A",NA,-0.1,260.8,9.47,15.88,1.3,1.6,1.8,2.4,0.216358247280317,50,1000
"DUC_A01","T02","1383","Abiurana","Pouteria gongrijpii","Sapotaceae",0.8,24.4,0.046759465,0.489952226,0.244,0.191637152,2.008000928,"O","C",2,"A",NA,-0.2,252.2,14.72,20.21,4.95,3.05,-1,5.17,0.8,24.2,0.045996058,"0.712794625",0.242,0.190066356,"2.945432336","O","S",2,"A",NA,-0.2,252.2,15.29,29.89,2.2,2.4,-5.2,7,0.534806120148818,50,1000
"DUC_A01","T02","1384","Urucurana","Sloanea guianensis","Elaeocarpaceae",0.82,12.3,0.011882289,0.096675638,0.123,0.096603974,0.785980799,"O","S",3,"A",NA,-0.9,248,13.01,15.31,1.85,1.6,2.9,0.65,0.82,12.5,0.012271846,"0.114583853",0.125,0.09817477,"0.916670825","O","S",2,"A",NA,-0.9,248,10.02,17.57,1.6,1.6,2,1.8,0.126092101505954,50,1000
"DUC_A01","T02","1385","Arataciu","Sagotia racemosa","Euphorbiaceae",0.58,10,0.007853982,0.036400626,0.1,0.078539816,0.36400626,"O","S",3,"A",NA,-0.1,247.4,9.98,12.33,1.75,1.7,1.85,0.65,0.58,10,0.007853982,"0.03719772",0.1,0.078539816,"0.3719772","O","S",3,"A",NA,-0.1,247.4,7.47,12.6,2.4,1.5,2,1.2,0.0773980439475332,50,1000
"DUC_A01","T02","1386","NI","NI","NI",0.64,18.7,0.027464588,0.216780272,0.187,0.146869457,1.159252794,"O","C",2,"A",NA,-0.8,246.3,15.03,19.03,3.4,2.35,2.9,1,0.64,19.1,0.02865211,"0.253367958",0.191,0.150011049,"1.326533811","O","S",2,"A",NA,-0.8,246.3,18.78,21.32,1.6,1.4,1.7,2,0.318709850520544,50,1000
"DUC_A01","T02","1387","Pau Branco","Rinorea racemosa","Violaceae",0.68,9.9,0.007697687,0.038740319,0.099,0.077754418,0.39131635,"O","S",3,"A",NA,-0.6,243.9,8.93,11.42,1.6,3.4,3.7,0.1,0.68,12.9,0.013069811,"0.070614939",0.129,0.101316363,"0.547402625","O","S",3,"A",NA,-0.6,243.9,7.48,12.26,1.4,2.1,2.3,1.3,0.135085146157801,50,1000
"DUC_A01","T02","1388","NI","NI","NI",0.64,48.5,0.184745283,1.745560691,0.485,0.380918109,3.599094208,"O","C",1,"A",NA,-1.7,233.3,19.49,22.78,-3.2,8.7,3.5,2.5,0.64,49.4,0.191665426,"1.841154396",0.494,0.387986693,"3.72703319","O","D",1,"A",NA,-1.7,233.3,17.83,23.16,1.4,7.4,2.1,3.4,2.54696634370304,50,1000
"DUC_A01","T02","1389","Matamata Branco","Eschweilera coriacea","Lecythidaceae",0.85,40.2,0.126923485,1.488553594,0.402,0.315730062,3.702869637,"O","C",2,"A",NA,-1.2,226.1,16.66,21.29,6.85,3.45,5.26,2.75,0.85,40.2,0.126923485,"1.763331219",0.402,0.315730062,"4.386396066","O","S",2,"A",NA,-1.2,226.1,15.07,25.22,7.7,4.6,6,4,1.62281961274448,50,1000
"DUC_A01","T02","1390","Macucu","Licania heteromorpha","Chrysobalanaceae",0.82,12.6,0.012468981,0.122189431,0.126,0.098960169,0.969757387,"O","S",3,"A",NA,-0.4,222.4,14.73,18.44,0.75,1.5,2.1,1.3,0.82,12.8,0.012867964,"0.125347027",0.128,0.100530965,"0.979273651","O","S",2,"A",NA,-0.4,222.4,10.42,18.33,1.4,2.7,1.6,1.8,0.132805345706944,50,1000
"DUC_A01","T02","1391","Arataciu","Sagotia racemosa","Euphorbiaceae",0.58,13.6,0.014526724,0.068418676,0.136,0.10681415,0.503078498,"O","S",2,"A",NA,-0.9,214.4,7.23,12.53,1.75,4.3,4.25,2.85,0.58,13.7,0.014741138,"0.068652794",0.137,0.107599548,"0.501115285","O","S",3,"A",NA,-0.9,214.4,7.45,12.39,2.6,3.8,2.7,3.5,0.154084876339499,50,1000
"DUC_A01","T02","1392","Envira Branca","Annona exsucca","Annonaceae",0.44,12.9,0.013069811,0.053294933,0.129,0.101316363,0.413139012,"O","S",2,"A",NA,-0.4,202.2,9.7,14.3,4.2,2.35,3.1,1.95,0.44,13,0.013273229,"0.045911128",0.13,0.102101761,"0.353162524","O","S",2,"A",NA,-0.4,202.2,8.3,12.13,3.5,2.3,2.7,2.8,0.137386024093428,50,1000
"DUC_A01","T02","1393","Angelim Rajado","Zygia racemosa","Fabaceae",0.75,9.3,0.006792909,0.052927145,0.093,0.073042029,0.569109083,"O","S",3,"A",NA,-0.9,200.5,11.26,16.03,1.05,2.4,1.3,1,0.75,9.6,0.007238229,"0.054743316",0.096,0.075398224,"0.57024288","O","S",2,"A",NA,-0.9,200.5,9.94,15.56,1.6,1.1,1.3,1.8,0.0707871291921067,50,1000
"DUC_A01","T02","1395","Pau Branco","Rinorea racemosa","Violaceae",0.68,24.1,0.045616711,0.508203732,0.241,0.189280957,2.108729178,"O","C",1,"A",NA,-0.8,190.2,17.42,25.28,6.35,3.8,3.25,4.2,0.68,24.4,0.046759465,"0.537832268",0.244,0.191637152,"2.204230608","O","S",2,"A",NA,-0.8,190.2,22.09,26.1,6.7,2.8,3.3,4.2,0.544520572442751,50,1000
"DUC_A01","T02","1398","Inga","Inga marginata","Fabaceae",0.57,19,0.028352874,0.242675467,0.19,0.149225651,1.277239299,"O","C",1,"A",NA,-1.3,179.6,14.39,23.17,3.75,2.2,4.05,2.8,0.57,21.4,0.035968094,"0.299882929",0.214,0.168075207,"1.401322097","O","S",1,"A",NA,-1.3,179.6,13.72,22.57,3.3,1.4,2.8,2.2,0.40869416231457,50,1000
"DUC_A01","T02","1399","Ucuuba","Virola melinoni","Myristicaceae",0.48,26.7,0.05599025,0.349391609,0.267,0.20970131,1.308582806,"O","E",1,"A",NA,-2.7,168.6,10.19,20.06,2.7,2.3,3.05,2.1,0.48,28.1,0.062015824,"0.526278981",0.281,0.220696884,"1.872878938","O","E",1,"A",NA,-2.7,168.6,18.93,27.28,2.4,2.5,2.3,2.7,0.741520901448849,50,1000
"DUC_A01","T02","1401","Sorva","Couma guianensis","Apocynaceae",0.47,38.4,0.115811672,0.996896902,0.384,0.301592895,2.596085683,"O","E",1,"A",NA,-2.8,160,23.04,28.26,4.6,2.7,4,2.2,0.47,39.3,0.121303961,"0.908941323",0.393,0.308661478,"2.312827794","O","E",1,"A",NA,-2.8,160,16.5,24.6,2.8,1.8,4.4,1.2,1.544410637678,50,1000
