codigo,transecto,arv,nome.comum,nome.cient,familia,dap,tipo,pos.copa,luminosidade,morta,decomp,Hcom,Htot,raio.n,raio.s,raio.l,raio.o,data,utm.lest,utm.norte,vol,trans.area,sub.area
CAU,T19,51,guajara cinza,Pouteria sp.,Sapotaceae,45.3,O,C,2,FALSE,NA,9.65,25.15,2.8,2.3,2.5,1.9,20120316,779784.0949,9584540.398,2.10728386,10000,100
CAU,T19,54,parajuba,Manilkara bidentata,Sapotaceae,47.4,O,C,2,FALSE,NA,18.18,28.54,2.6,3.9,3.6,3.1,20120316,779799.7632,9584548.573,2.326840929,10000,100
CAU,T19,56,breu barrote,Tetragastris panamensis,Burseraceae,55.6,O,C,2,FALSE,NA,18.67,35.59,2.8,2.9,4.2,2.4,20120316,779793.7382,9584554.993,3.298596975,10000,100
CAU,T19,57,seringarana,Micrandra minor,Euphorbiaceae,68.3,O,E,1,FALSE,NA,22.97,32.56,2.6,3.1,2.8,3.2,20120316,779789.7382,9584554.977,5.173009073,10000,100
CAU,T19,58,breu barrote,Tetragastris panamensis,Burseraceae,37.8,O,C,2,FALSE,NA,17.97,25.94,2.9,2.8,2.3,2.4,20120316,779802.7168,9584560.517,1.418397983,10000,100
CAU,T19,59,louro-abacate,Ocotea glomerata,Lauraceae,36.6,O,S,2,FALSE,NA,16.09,20.12,2.8,0,3.1,3.2,20120316,779798.7112,9584561.933,1.321765472,10000,100
CAU,T19,60,parapara,Jacaranda copaia,Bignoniaceae,47.1,O,E,1,FALSE,NA,24.11,33.49,2.3,2.5,2.1,2.1,20120316,779794.0076,9584562.869,2.294751901,10000,100
CAU,T19,61,parajuba,Manilkara bidentata,Sapotaceae,48.1,O,E,1,FALSE,NA,26.65,35.83,2.5,2.8,2.3,2.8,20120316,779800.6954,9584565.998,2.402656992,10000,100
CAU,T19,64,mato,NA,NA,35.2,O,C,1,FALSE,NA,13.73,18.12,2.3,2.5,2.5,2.1,20120316,779797.6314,9584582.452,1.21368876,10000,100
CAU,T19,67,goiabao,Pradosia cochlearia,Sapotaceae,36.9,O,S,1,FALSE,NA,14.61,17.96,1.8,1.5,1.3,1.5,20120316,779788.5023,9584606.054,1.345576848,10000,100
CAU,T19,68,morta,NA,NA,40.6,O,NA,NA,TRUE,1,NA,22.37,NA,NA,NA,NA,20120316,779783.894,9584607.455,1.658345443,10000,100
CAU,T19,69,freijo branco,Cordia scabrifolia,Boraginaceae,41.5,O,S,1,FALSE,NA,17.48,27.96,2.1,5.5,2.2,3.4,20120316,779795.9854,9584608.953,1.739807891,10000,100
CAU,T19,73,morta,NA,NA,70,O,NA,NA,TRUE,3,NA,22.04,NA,NA,NA,NA,20120316,779783.7074,9584622.204,5.458788959,10000,100
CAU,T19,74,uxi,Endopleura uchi,Humiriaceae,56.1,O,E,1,FALSE,NA,28.36,39.15,2.8,5.5,3.4,4.5,20120316,779789.4045,9584622.714,3.363822682,10000,100
CAU,T19,76,abiurana,Pouteria gongrijpii,Sapotaceae,35.3,O,S,2,FALSE,NA,21.85,26.06,2.4,0.8,1.3,1.4,20120316,779799.8847,9584626.106,1.221242769,10000,100
CAU,T19,77,breu barrote,Tetragastris panamensis,Burseraceae,50,O,C,2,FALSE,NA,19.38,35.7,3.8,3.5,3.3,3.4,20120316,779789.3598,9584630.327,2.615113952,10000,100
CAU,T19,78,abiurana branca,Pouteria guianensis,Sapotaceae,47.7,O,C,2,FALSE,NA,23.3,37.28,3.5,3.7,2.9,3.8,20120316,779797.054,9584631.323,2.359171972,10000,100
CAU,T19,81,fava-paricana,Dimorphandra macrostachya,Fabaceae,53,O,E,1,FALSE,NA,18.44,36.21,3.8,3.7,2.4,3.9,20120316,779797.1037,9584639.889,2.97056216,10000,100
CAU,T19,85,breu barrote,Tetragastris panamensis,Burseraceae,54.3,O,C,1,FALSE,NA,26.45,44.2,2.3,4.5,3.7,2.7,20120316,779789.6563,9584647.934,3.132248789,10000,100
CAU,T19,87,macaranduba,Manilkara huberi,Sapotaceae,47.2,O,E,1,FALSE,NA,16.75,22.27,4.7,3.8,2.7,2.8,20120316,779788.1976,9584657.918,2.305421371,10000,100
CAU,T19,90,caramuxi,Pouteria hispida,Sapotaceae,36.6,O,E,1,FALSE,NA,29.28,31.18,2.7,1.5,2.4,1.8,20120316,779790.9137,9584672.208,1.321765472,10000,100
CAU,T19,92,breu barrote,Tetragastris panamensis,Burseraceae,40,O,C,2,FALSE,NA,18.77,30.03,5.9,5.8,2.7,7.5,20120316,779801.5961,9584692.256,1.605213191,10000,100
CAU,T19,93,breu barrote,Tetragastris panamensis,Burseraceae,40.7,O,C,2,FALSE,NA,24.32,37.45,4.1,4.3,6.4,5.7,20120316,779799.6263,9584704.14,1.667292177,10000,100
CAU,T19,96,tachi preto,Tachigali myrmecophila,Fabaceae,55.7,O,E,1,FALSE,NA,22.08,30.87,0,6,5.2,3.6,20120316,779800.8899,9584710.333,3.311586667,10000,100
CAU,T19,99,pau-jacare,Laetia procera,Salicaceae,37.8,O,S,2,FALSE,NA,20.23,24.16,3.2,3.6,3,3.4,20120316,779790.9783,9584729.308,1.418397983,10000,100
CAU,T19,100,abiurana,Pouteria gongrijpii,Sapotaceae,76,O,C,1,FALSE,NA,23.1,30.77,2.8,2.7,2,3.5,20120316,779788.7699,9584730.722,6.534494597,10000,100
CAU,T19,101,uxi,Endopleura uchi,Humiriaceae,38.3,O,C,1,FALSE,NA,23.89,32.02,3.2,3,3.4,3,20120316,779791.4419,9584735.496,1.459755707,10000,100
CAU,T19,106,macaranduba,Manilkara huberi,Sapotaceae,89,O,E,1,FALSE,NA,23.56,38.95,4.2,6.5,7.1,8.2,20120316,779793.1497,9584751.208,9.229958127,10000,100
CAU,T19,107,ripeira,Eschweilera micrantha,Lecythidaceae,45.8,O,S,1,FALSE,NA,22.42,32.1,5.5,5.6,4.7,2.2,20120316,779788.6386,9584753.085,2.158489029,10000,100
CAU,T19,108,matamata preto,Eschweilera ovata,Lecythidaceae,44.2,O,S,1,FALSE,NA,22.55,30.94,1.2,6,5.7,4.2,20120316,779800.6048,9584758.865,1.996976924,10000,100
CAU,T19,109,guajara,Pouteria sp.,Sapotaceae,50,O,C,1,FALSE,NA,29.11,38.68,3.4,4.8,2.4,3.8,20120316,779788.5659,9584765.456,2.615113952,10000,100
CAU,T19,114,envira preta,Guatteria schomburgkiana,Annonaceae,40.5,O,S,2,FALSE,NA,23.87,32.56,2.8,2.6,4.8,1.3,20120316,779798.4763,9584780.741,1.649424832,10000,100
CAU,T19,115,uxirana,Sacoglottis guianensis,Humiriaceae,35.6,O,E,1,FALSE,NA,25.21,33.52,1.8,2.1,1.7,2.1,20120316,779790.4624,9584783.073,1.244057534,10000,100
CAU,T20,3,caramuxi,Pouteria hispida,Sapotaceae,49.2,O,C ,1,FALSE,NA,14.62,24.96,3,2.7,2.8,2.8,20120315,780292.4982,9584292.817,2.524467379,10000,100
CAU,T20,5,breu barrote,Tetragastris panamensis,Burseraceae,42,O,S,2,FALSE,NA,19.51,31.16,6.8,5,7,7.2,20120315,780292.7424,9584299.679,1.785982296,10000,100
CAU,T20,8,matamata branco,Eschweilera coriacea,Lecythidaceae,47.5,O,S,2,FALSE,NA,16.12,26.39,6.2,7,3,4.8,20120315,780296.9575,9584313.211,2.337591039,10000,100
CAU,T20,13,abiu cutite,NA,NA,36.2,O,S,1,FALSE,NA,13.84,22.05,3.1,3.4,2.8,3.8,20120315,780298.0408,9584335.706,1.290375592,10000,100
CAU,T20,15,timborana,Pseudopiptadenia suaveolens,Fabaceae,39.8,O,C,1,FALSE,NA,14.49,26.29,4.4,5.6,3.2,4,20120315,780294.5383,9584366.444,1.587710967,10000,100
CAU,T20,20,abiurana branca,Pouteria guianensis,Sapotaceae,80,O,C,1,FALSE,NA,19.45,39.32,6.4,7.2,6.5,5.8,20120315,780303.5326,9584385.512,7.31028127,10000,100
CAU,T20,22,uxirana,Sacoglottis guianensis,Humiriaceae,37.2,O,C,2,FALSE,NA,16.66,25.84,3,4.3,3.3,3.2,20120315,780311.7341,9584414.099,1.369619159,10000,100
CAU,T20,23,tachi preto,Tachigali myrmecophila,Fabaceae,80,O,E,1,FALSE,NA,28.65,45.98,10.2,12.6,10.5,9.2,20120315,780315.769,9584417.798,7.31028127,10000,100
CAU,T20,24,piquiarana,Caryocar glabrum,Caryocaraceae,41.1,O,C,2,FALSE,NA,17.46,25.87,5,2.8,4.8,2,20120315,780317.8926,9584423.821,1.703340575,10000,100
CAU,T20,28,joao-mole,Neea oppositifolia,Nyctaginaceae,74.1,O,E,2,FALSE,NA,22.02,34.35,6.5,7,4.8,7.2,20120315,780322.583,9584447.134,6.182488489,10000,100
CAU,T20,29,fava-saboeiro,Abarema cochleata,Fabaceae,45.2,O,C,2,FALSE,NA,11.1,22.24,6.7,2.3,7,2.3,20120315,780325.8844,9584448.5,2.09712286,10000,100
CAU,T20,31,jatereu,Lecythis idatimon,Lecythidaceae,36,O,C,2,FALSE,NA,16.56,27.6,4,4.6,3,4.2,20120315,780313.9303,9584453.164,1.27483411,10000,100
CAU,T20,33,angelim vermelho,Dinizia excelsa,Fabaceae,140,O,E,1,FALSE,NA,30.35,70.79,9.8,10.2,11.7,11,20120315,780323.754,9584470.106,24.85980237,10000,100
CAU,T20,34,breu vermelho,Protium hebetatum,Burseraceae,60,O,C,2,FALSE,NA,22.11,35.24,4,3.3,4.2,3,20120315,780332.7963,9584489.611,3.896483398,10000,100
CAU,T20,36,parajuba,Manilkara bidentata,Sapotaceae,48.2,O,C,1,FALSE,NA,21.95,35.47,7.4,7.8,2.8,3,20120315,780326.5301,9584493.256,2.413595633,10000,100
CAU,T20,37,morta,NA,NA,60.3,O,NA,NA,TRUE,1,NA,25.73,NA,NA,NA,NA,20120315,780320.3614,9584493.877,3.939221105,10000,100
CAU,T20,38,uxirana,Sacoglottis guianensis,Humiriaceae,36.2,O,C,2,FALSE,NA,14.26,22.9,4.2,3.3,3.7,3.8,20120315,780318.7063,9584502.389,1.290375592,10000,100
CAU,T20,42,morta,NA,NA,37.8,O,NA,NA,TRUE,1,NA,2.86,NA,NA,NA,NA,20120315,780330.4002,9584533.664,1.418397983,10000,100
CAU,T20,43,jatereu,Lecythis idatimon,Lecythidaceae,39.4,O,C,2,FALSE,NA,12.35,24.24,3.2,3.9,3.1,3.3,20120315,780339.721,9584553.356,1.553018727,10000,100
CAU,T20,44,breu barrote,Tetragastris panamensis,Burseraceae,48,O,S,2,FALSE,NA,17.13,29.83,2,5.6,5.8,3.9,20120315,780328.686,9584556.554,2.391745317,10000,100
CAU,T20,45,guajara cinza,Pouteria sp.,Sapotaceae,41.5,O,C,2,FALSE,NA,16.01,28.62,2.2,3,4.7,2.7,20120315,780326.3765,9584559.569,1.739807891,10000,100
CAU,T20,48,piquiarana,Caryocar glabrum,Caryocaraceae,120.3,O,C,1,FALSE,NA,14.53,27.34,8.8,7.6,6.7,9.2,20120315,780339.5142,9584564.272,17.84209778,10000,100
CAU,T20,49,breu vermelho,Protium hebetatum,Burseraceae,57.3,O,E,1,FALSE,NA,19.64,32.43,4.7,5.1,2.1,7.6,20120315,780326.0009,9584569.806,3.523197299,10000,100
CAU,T20,50,matamata preto,Eschweilera ovata,Lecythidaceae,53.3,O,C,2,FALSE,NA,14.75,25.23,5.1,3.8,4.6,4.5,20120315,780340.1405,9584573.481,3.007461809,10000,100
CAU,T20,53,ipe roxo,Handroanthus impetiginosus,Bignoniaceae,80.5,O,E,1,FALSE,NA,30.34,46.81,4.8,5.2,7.7,4.1,20120315,780338.3891,9584595.736,7.410581951,10000,100
CAU,T20,54,andirobarana,Guarea guidonia,Meliaceae,42.8,O,S,1,FALSE,NA,11.96,19.14,2.3,2.6,3.6,3.1,20120315,780330.7091,9584605.242,1.861228962,10000,100
CAU,T20,56,caramuxi,Pouteria hispida,Sapotaceae,55.3,O,S,2,FALSE,NA,15.28,20.81,1.6,1.8,2.1,1.8,20120315,780346.569,9584605.824,3.259794095,10000,100
CAU,T20,58,caramuxi,Pouteria hispida,Sapotaceae,36.5,O,C,2,FALSE,NA,14.75,25.23,2.7,2.1,2.5,3.1,20120315,780336.1187,9584621.153,1.313879604,10000,100
CAU,T20,59,matamata branco,Eschweilera coriacea,Lecythidaceae,50,O,C,1,FALSE,NA,23.61,38.13,1.9,2.8,3,4.8,20120315,780347.987,9584619.38,2.615113952,10000,100
CAU,T20,62,guajara-bolacha,Pouteria oppositifolia,Sapotaceae,70,O,C,1,FALSE,NA,29.92,49.45,7.3,4.1,9.2,7.3,20120315,780334.8039,9584632.659,5.458788959,10000,100
CAU,T20,64,guajara cinza,Pouteria sp.,Sapotaceae,89.2,O,E,1,FALSE,NA,28.02,49.86,3.7,3.3,3.7,3.8,20120315,780339.6939,9584638.321,9.275383621,10000,100
CAU,T20,65,caramuxi,Pouteria hispida,Sapotaceae,65.6,O,C,2,FALSE,NA,22.39,33.21,2.8,2.7,2.4,3.2,20120315,780333.9742,9584646.059,4.736210761,10000,100
CAU,T20,66,goiabao,Pradosia cochlearia,Sapotaceae,45.7,O,C,2,FALSE,NA,15.8,34.83,5,2.5,6,2.5,20120315,780336.959,9584647.088,2.148194602,10000,100
CAU,T20,67,jarana,Lecythis lurida,Lecythidaceae,54.4,O,C,2,FALSE,NA,23.36,32.01,3.2,3.6,3.8,1.6,20120315,780351.8663,9584645.353,3.144879038,10000,100
CAU,T20,68,ucuuba,Virola michelii,Myristicaceae,36.2,O,C,2,FALSE,NA,25.44,34.47,2.8,1.9,0,5.6,20120315,780349.9601,9584646.13,1.290375592,10000,100
CAU,T20,71,guajara branco,Pouteria sp.,Sapotaceae,36.2,O,C,2,FALSE,NA,24.06,32.94,3.2,2.8,2.5,3.4,20120315,780347.8457,9584654.313,1.290375592,10000,100
CAU,T20,72,goiabao,Pradosia cochlearia,Sapotaceae,46.2,O,C,2,FALSE,NA,25.44,36.83,2.8,2.9,3.3,3.2,20120315,780348.0789,9584657.228,2.199934029,10000,100
CAU,T20,73,axixa,Sterculia pruriens,Malvaceae,43,O,C,2,FALSE,NA,17.82,32.5,3.1,2.2,2.1,3.2,20120315,780348.7171,9584658.117,1.880304214,10000,100
CAU,T20,75,matamata branco,Eschweilera coriacea,Lecythidaceae,46.5,O,C,2,FALSE,NA,23.68,34.62,4.9,3.9,3.1,4.1,20120315,780343.8689,9584669.658,2.231298741,10000,100
CAU,T20,76,breu barrote,Tetragastris panamensis,Burseraceae,40.2,O,C,2,FALSE,NA,20.93,31.8,3.9,3.5,3.1,3.3,20120315,780344.5154,9584673.987,1.622819613,10000,100
CAU,T20,77,caramuxi,Pouteria hispida,Sapotaceae,45.6,O,S,2,FALSE,NA,19.66,26.81,2.4,2.8,2.7,2.9,20120315,780356.1766,9584674.212,2.137926883,10000,100
CAU,T20,78,jatereu,Lecythis idatimon,Lecythidaceae,37.4,O,C,2,FALSE,NA,19.05,27.56,2.1,1.9,1.8,2,20120315,780354.9888,9584679.799,1.385775836,10000,100
CAU,T20,79,inhare,Helicostylis sp.,Moraceae,45,O,S,1,FALSE,NA,17.17,20.61,0.6,0.1,0.1,0.1,20120315,780353.2262,9584681.537,2.076880808,10000,100
CAU,T20,80,matamata branco,Eschweilera coriacea,Lecythidaceae,38.9,O,C,2,FALSE,NA,25.19,27.75,2.8,3.5,3.6,3.1,20120315,780346.303,9584682.571,1.510237796,10000,100
CAU,T20,87,abiurana branca,Pouteria guianensis,Sapotaceae,40.9,O,C,2,FALSE,NA,17.16,29.09,3.1,3.6,2.8,3.4,20120315,780362.3016,9584711.159,1.685264059,10000,100
CAU,T20,89,embauba branca,Cecropia palmata,Urticaceae,38.3,O,E,1,FALSE,NA,23.33,31.56,3.4,3.4,0.1,8.1,20120315,780357.7918,9584739.861,1.459755707,10000,100
CAU,T20,90,embauba branca,Cecropia palmata,Urticaceae,37,O,E,1,FALSE,NA,15.17,21.55,3.2,3.3,7.4,2.1,20120315,780359.8688,9584739.551,1.353565275,10000,100
CAU,T20,93,parajuba,Manilkara bidentata,Sapotaceae,49.7,O,C,1,FALSE,NA,21.26,31.69,3.1,3.7,2.5,6.2,20120315,780362.0116,9584772.175,2.580918062,10000,100
CAU,T20,95,louro preto,Ocotea cernua,Lauraceae,35.8,O,C,2,FALSE,NA,23.1,31.07,2.4,2.5,2.6,2.8,20120315,780367.7563,9584774.759,1.259394793,10000,100
CAU,T20,96,morta,NA,NA,38.6,O,NA,NA,TRUE,3,NA,14.97,NA,NA,NA,NA,20120315,780364.8423,9584779.62,1.484880307,10000,100
CAU,T21,2,matamata preto,Eschweilera ovata,Lecythidaceae,69.8,O,C,2,FALSE,NA,23.68,38.28,5.2,5.7,4.2,5.4,20120323,778833.4136,9583726.107,5.424734641,10000,100
CAU,T21,3,abiurana,Pouteria gongrijpii,Sapotaceae,43,O,E,1,FALSE,NA,21.37,29.64,5.6,5.4,4,5.3,20120323,778838.5996,9583733.152,1.880304214,10000,100
CAU,T21,4,jatereu,Lecythis idatimon,Lecythidaceae,38,O,S,2,FALSE,NA,18.67,28.04,4.4,4.7,3.2,2,20120323,778836.7559,9583737.093,1.434863657,10000,100
CAU,T21,5,matamata preto,Eschweilera ovata,Lecythidaceae,58.3,O,S,2,FALSE,NA,20.52,36.02,3.6,4.6,4.2,4.6,20120323,778840.8362,9583764.005,3.659073663,10000,100
CAU,T21,6,cajuacu,Anacardium spruceanum,Anacardiaceae,79.9,O,E,1,FALSE,NA,22.67,37.89,4.6,6.7,5.6,9.6,20120323,778839.0118,9583768.429,7.290310136,10000,100
CAU,T21,7,caramuxi,Pouteria hispida,Sapotaceae,40.7,O,C,2,FALSE,NA,22.01,32.99,3.4,3.8,4.2,3,20120323,778842.7635,9583772.147,1.667292177,10000,100
CAU,T21,8,abiurana,Pouteria gongrijpii,Sapotaceae,69,O,C,2,FALSE,NA,36.79,44.59,4.4,6.2,3.6,5.8,20120323,778832.4814,9583780.295,5.289673178,10000,100
CAU,T21,10,abiurana,Pouteria gongrijpii,Sapotaceae,74.7,O,C,2,FALSE,NA,19.06,34.75,8.4,1.8,5.2,3.7,20120323,778831.2823,9583780.343,6.292505722,10000,100
CAU,T21,12,abiurana branca,Pouteria guianensis,Sapotaceae,47,O,S,2,FALSE,NA,25.99,40.02,4,2.4,3.1,2.2,20120323,778839.2694,9583784.858,2.28410929,10000,100
CAU,T21,13,breu vermelho,Protium hebetatum,Burseraceae,40.8,O,C,2,FALSE,NA,25.8,35.84,2.6,3.3,3.8,2.8,20120323,778833.0034,9583793.328,1.676265045,10000,100
CAU,T21,14,matamata branco,Eschweilera coriacea,Lecythidaceae,35.9,O,S,2,FALSE,NA,16.69,34.67,5.6,3.4,6.8,5.8,20120323,778833.0807,9583795.259,1.267101688,10000,100
CAU,T21,15,abiurana branca,Pouteria guianensis,Sapotaceae,53,O,C,1,FALSE,NA,24.57,35.31,3.2,2.8,3.3,3.7,20120323,778828.4518,9583819.618,2.97056216,10000,100
CAU,T21,16,jatereu,Lecythis idatimon,Lecythidaceae,43,O,E,1,FALSE,NA,15.29,17.97,0.8,0,0,1.7,20120323,778833.1448,9583821.848,1.880304214,10000,100
CAU,T21,18,tachi preto,Tachigali myrmecophila,Fabaceae,62.8,O,E,1,FALSE,NA,26.77,44.24,5.8,6.8,5.3,10.8,20120323,778846.75,9583824.204,4.305236319,10000,100
CAU,T21,19,iperana,Eperua bijuga,Fabaceae,35.9,O,S,2,FALSE,NA,15.61,28.51,1.7,3.7,4.3,1.5,20120323,778838.0954,9583840.505,1.267101688,10000,100
CAU,T21,20,iperana,Eperua bijuga,Fabaceae,36.6,O,S,2,FALSE,NA,17.16,29.09,2.5,3.2,3.8,1.6,20120323,778842.1889,9583842.759,1.321765472,10000,100
CAU,T21,22,morta,NA,NA,39.9,O,NA,NA,TRUE,4,NA,5.01,NA,NA,NA,NA,20120323,778836.0034,9583850.742,1.59644906,10000,100
CAU,T21,25,abiurana branca,Pouteria guianensis,Sapotaceae,42.3,O,S,2,FALSE,NA,20.9,30.49,3.8,5.2,4.9,4.8,20120323,778830.656,9583859.659,1.814002309,10000,100
CAU,T21,28,morta,NA,NA,60.7,O,NA,NA,TRUE,3,NA,25.17,NA,NA,NA,NA,20120323,778831.236,9583874.141,3.996598573,10000,100
CAU,T21,29,breu vermelho,Protium hebetatum,Burseraceae,47.7,O,C,2,FALSE,NA,16.44,33.95,3.5,2.5,4.6,2.8,20120323,778846.3013,9583875.471,2.359171972,10000,100
CAU,T21,30,iperana,Eperua bijuga,Fabaceae,41.7,O,C,2,FALSE,NA,19.72,26.28,5.2,1.6,1.8,3.4,20120323,778841.4406,9583879.05,1.758198881,10000,100
CAU,T21,32,louro-abacate,Ocotea glomerata,Lauraceae,46.6,O,C,2,FALSE,NA,25.85,30.52,4.4,3.2,4,6.7,20120323,778845.8434,9583889.027,2.241807219,10000,100
CAU,T21,33,matamata preto,Eschweilera ovata,Lecythidaceae,60.5,O,C,2,FALSE,NA,23.62,34.2,6.3,4.2,5.2,4.8,20120323,778836.0448,9583894.254,3.967853545,10000,100
CAU,T21,36,morta,NA,NA,38.9,O,NA,NA,TRUE,3,NA,11.88,NA,NA,NA,NA,20120323,778837.7013,9583910.627,1.510237796,10000,100
CAU,T21,37,fava-saboeiro,Abarema cochleata,Fabaceae,54.1,O,C,1,FALSE,NA,21.32,26.22,2.8,7,3.2,2.4,20120323,778843.7531,9583917.512,3.107071031,10000,100
CAU,T21,38,macaranduba,Manilkara huberi,Sapotaceae,109.7,O,E,1,FALSE,NA,32.21,41.42,7.3,8.2,6,9.4,20120323,778831.2365,9583918.939,14.58244654,10000,100
CAU,T21,39,seringueira,Hevea brasiliensis,Euphorbiaceae,85.9,O,E,1,FALSE,NA,33.26,42.01,4.2,4.4,6.8,6.2,20120323,778843.9836,9583923.777,8.541307182,10000,100
CAU,T21,41,iperana,Eperua bijuga,Fabaceae,35.9,O,C,2,FALSE,NA,13.4,22.82,3.6,3.3,5.6,4.8,20120323,778846.6066,9583930.739,1.267101688,10000,100
CAU,T21,43,roxinho,Peltogyne lecointei,Fabaceae,90,O,E,1,FALSE,NA,22.19,33.06,5.2,7.4,7.7,6.3,20120323,778841.4308,9583946.56,9.458296854,10000,100
CAU,T21,44,seringarana,Micrandra minor,Euphorbiaceae,40.6,O,S,2,FALSE,NA,29.42,24.39,3.2,2.4,3.4,1.3,20120323,778838.3988,9583949.433,1.658345443,10000,100
CAU,T21,45,matamata branco,Eschweilera coriacea,Lecythidaceae,42.8,O,C,2,FALSE,NA,15.64,25.41,2.2,1,0.8,5.8,20120323,778830.8373,9583954.941,1.861228962,10000,100
CAU,T21,46,uxirana,Sacoglottis guianensis,Humiriaceae,53.4,O,C,1,FALSE,NA,16.98,22.67,2.8,3.2,2.2,4.2,20120323,778840.6069,9583957.733,3.019816654,10000,100
CAU,T21,48,morta,NA,NA,42.8,O,NA,NA,TRUE,2,NA,19.9,NA,NA,NA,NA,20120323,778838.188,9583968.441,1.861228962,10000,100
CAU,T21,49,mapatirana,Pourouma minor,Urticaceae,42.2,O,S,2,FALSE,NA,14.6,25.63,2.8,7.7,6.2,2.8,20120323,778847.9825,9583968.997,1.804635997,10000,100
CAU,T21,50,breu barrote,Tetragastris panamensis,Burseraceae,56.9,O,C,2,FALSE,NA,16.23,28.18,6.2,2.4,4.8,4.3,20120323,778842.168,9583970.274,3.469627408,10000,100
CAU,T21,51,uxi,Endopleura uchi,Humiriaceae,39.5,O,S,2,FALSE,NA,15.85,21.93,7.4,5.2,5.3,5.2,20120323,778838.1707,9583970.006,1.561652792,10000,100
CAU,T21,52,caramuxi,Pouteria hispida,Sapotaceae,39.7,O,E,1,FALSE,NA,17.32,23.97,3.5,2.4,3.2,2.7,20120323,778832.1413,9583972.623,1.5789989,10000,100
CAU,T21,53,matamata preto,Eschweilera ovata,Lecythidaceae,37.7,O,S,2,FALSE,NA,18.08,25.37,4.8,3.2,2.9,4.4,20120323,778832.4966,9583976.652,1.410203815,10000,100
CAU,T21,54,freijo branco,Cordia scabrifolia,Boraginaceae,61.5,O,C,2,FALSE,NA,16.54,21.77,3.5,6,5.7,4.8,20120323,778847.6511,9583980.846,4.112705965,10000,100
CAU,T21,55,uxi,Endopleura uchi,Humiriaceae,50.4,O,C,2,FALSE,NA,15.78,24.65,4.2,3.3,4.8,8.3,20120323,778849.9288,9583984.673,2.661088769,10000,100
CAU,T21,56,abiu cutite,NA,NA,43.4,O,E,1,FALSE,NA,13.9,19.48,5.4,3.2,3.8,3.5,20120323,778833.3825,9583986.95,1.918771666,10000,100
CAU,T21,58,carapanauba,Aspidosperma excelsum,Apocynaceae,51.1,O,E,1,FALSE,NA,21.26,28.56,2.3,3.4,4.6,2.7,20120323,778837.888,9583995.498,2.742592335,10000,100
CAU,T21,60,mapatirana,Pourouma minor,Urticaceae,59.7,O,E,1,FALSE,NA,19.77,29.69,5.3,5.6,11.3,3.8,20120323,778841.3556,9583998.444,3.853998622,10000,100
CAU,T21,61,inga,Inga marginata,Fabaceae,36.7,O,S,2,FALSE,NA,10.91,14.84,2.6,5.8,2.2,1.7,20120323,778841.7829,9584008.246,1.32967696,10000,100
CAU,T21,62,guajara-bolacha,Pouteria oppositifolia,Sapotaceae,53.1,O,C,2,FALSE,NA,21.22,28.25,2.8,3.2,5.5,2.1,20120323,778846.9223,9584014.451,2.982834571,10000,100
CAU,T21,63,ucuuba,Virola michelii,Myristicaceae,47.5,O,C,2,FALSE,NA,29.07,37.17,3.3,1.4,2.2,8.7,20120323,778844.8467,9584018.303,2.337591039,10000,100
CAU,T21,66,matamata branco,Eschweilera coriacea,Lecythidaceae,47,O,C,2,FALSE,NA,11.43,20.3,2.7,5.6,6.5,2.3,20120323,778834.9596,9584036.121,2.28410929,10000,100
CAU,T21,67,parajuba,Manilkara bidentata,Sapotaceae,79.7,O,E,1,FALSE,NA,25.16,38.4,4.3,7.2,8,6.5,20120323,778844.9655,9584037.017,7.250456816,10000,100
CAU,T21,69,guajara cinza,Pouteria sp.,Sapotaceae,70.8,O,C,2,FALSE,NA,21.72,34.35,5,5.2,6.8,6.6,20120323,778842.6112,9584044.23,5.596163893,10000,100
CAU,T21,72,iperana,Eperua bijuga,Fabaceae,36.9,O,S,2,FALSE,NA,19.59,24.37,1.6,2.2,1.3,4.3,20120323,778835.0906,9584056.754,1.345576848,10000,100
CAU,T21,73,iperana,Eperua bijuga,Fabaceae,45.9,O,S,1,FALSE,NA,16.45,21.84,6,6.2,9,4.8,20120323,778846.407,9584106.588,2.168810175,10000,100
CAU,T21,74,macucu,Licania guianensis,Chrysobalanaceae,63.2,O,C,1,FALSE,NA,19.83,29.42,0,2,3.5,0,20120323,778834.0967,9584057.72,4.365439275,10000,100
CAU,T21,76,breu barrote,Tetragastris panamensis,Burseraceae,51,O,C,1,FALSE,NA,18.12,29.42,6.2,5.3,6.3,6.3,20120323,778839.1514,9584066.325,2.730867233,10000,100
CAU,T21,79,matamata branco,Eschweilera coriacea,Lecythidaceae,55.6,O,C,2,FALSE,NA,19.43,30.14,7.3,3.7,4.9,5.8,20120323,778838.0001,9584074.011,3.298596975,10000,100
CAU,T21,80,morta,NA,NA,39,O,NA,NA,TRUE,4,NA,2.84,NA,NA,NA,NA,20120323,778832.5002,9584074.045,1.518742104,10000,100
CAU,T21,81,breu barrote,Tetragastris panamensis,Burseraceae,51.6,O,S,2,FALSE,NA,20.03,28.27,3.8,5.4,6.2,5.3,20120323,778847.2213,9584077.311,2.801627114,10000,100
CAU,T21,82,tauari,Couratari stellata,Lecythidaceae,43,O,C,2,FALSE,NA,18.05,33.31,4.8,3.6,3.7,3.8,20120323,778847.2426,9584080.67,1.880304214,10000,100
